time,pod,name,cpu_cores,memory_bytes
2023-10-10T00:27:13.433084Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,160m,493Mi
2023-10-10T00:27:28.574888Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,555Mi
2023-10-10T00:27:28.574888Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,138m,495Mi
2023-10-10T00:27:43.724833Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,585Mi
2023-10-10T00:27:43.724833Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,375m,506Mi
2023-10-10T00:27:58.841088Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,580Mi
2023-10-10T00:27:58.841088Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,183m,506Mi
2023-10-10T00:28:13.981918Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,691Mi
2023-10-10T00:28:13.981918Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,289m,506Mi
2023-10-10T00:28:29.068203Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,691Mi
2023-10-10T00:28:29.068203Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,148m,506Mi
2023-10-10T00:28:44.212432Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,629Mi
2023-10-10T00:28:44.212432Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,148m,506Mi
2023-10-10T00:28:59.286269Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,751Mi
2023-10-10T00:28:59.286269Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,227m,507Mi
2023-10-10T00:29:14.389871Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,188m,838Mi
2023-10-10T00:29:14.389871Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,449m,508Mi
2023-10-10T00:29:29.470169Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,919Mi
2023-10-10T00:29:29.470169Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,273m,508Mi
2023-10-10T00:29:44.614100Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1015Mi
2023-10-10T00:29:44.614100Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,85m,510Mi
2023-10-10T00:29:59.727673Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1068Mi
2023-10-10T00:29:59.727673Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,85m,510Mi
2023-10-10T00:30:14.869240Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1070Mi
2023-10-10T00:30:14.869240Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,61m,511Mi
2023-10-10T00:30:29.991788Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1080Mi
2023-10-10T00:30:29.991788Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,112m,511Mi
2023-10-10T00:30:45.108674Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1182Mi
2023-10-10T00:30:45.108674Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,793m,591Mi
2023-10-10T00:31:00.226984Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1258Mi
2023-10-10T00:31:00.226984Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,691m,840Mi
2023-10-10T00:31:15.320500Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1258Mi
2023-10-10T00:31:15.320500Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,691m,840Mi
2023-10-10T00:31:30.409392Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1297Mi
2023-10-10T00:31:30.409392Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,725m,856Mi
2023-10-10T00:31:45.554717Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,1333Mi
2023-10-10T00:31:45.554717Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,188m,809Mi
2023-10-10T00:32:00.685521Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1408Mi
2023-10-10T00:32:00.685521Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,137m,809Mi
2023-10-10T00:32:15.813675Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1408Mi
2023-10-10T00:32:15.813675Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,123m,809Mi
2023-10-10T00:32:30.954869Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,192m,1442Mi
2023-10-10T00:32:30.954869Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,183m,764Mi
2023-10-10T00:32:46.071657Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,1465Mi
2023-10-10T00:32:46.071657Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,236m,673Mi
2023-10-10T00:33:01.186183Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1530Mi
2023-10-10T00:33:01.186183Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,236m,673Mi
2023-10-10T00:33:16.328050Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1598Mi
2023-10-10T00:33:16.328050Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,215m,542Mi
2023-10-10T00:33:31.461804Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1648Mi
2023-10-10T00:33:31.461804Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,91m,512Mi
2023-10-10T00:33:46.603917Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1522Mi
2023-10-10T00:33:46.603917Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,59m,513Mi
2023-10-10T00:34:01.741112Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1522Mi
2023-10-10T00:34:01.741112Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,5m,513Mi
2023-10-10T00:34:16.883639Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1499Mi
2023-10-10T00:34:16.883639Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,202m,513Mi
2023-10-10T00:34:32.025788Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1521Mi
2023-10-10T00:34:32.025788Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,88m,514Mi
2023-10-10T00:34:47.167780Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1532Mi
2023-10-10T00:34:47.167780Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,101m,512Mi
2023-10-10T00:35:02.286461Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,195m,1549Mi
2023-10-10T00:35:02.286461Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,44m,504Mi
2023-10-10T00:35:17.411404Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1526Mi
2023-10-10T00:35:17.411404Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,44m,504Mi
2023-10-10T00:35:32.551696Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,1590Mi
2023-10-10T00:35:32.551696Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,147m,504Mi
2023-10-10T00:35:47.703047Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1635Mi
2023-10-10T00:35:47.703047Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,64m,504Mi
2023-10-10T00:36:02.828054Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1073Mi
2023-10-10T00:36:02.828054Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,10m,505Mi
2023-10-10T00:36:17.962728Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,874Mi
2023-10-10T00:36:17.962728Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,15m,507Mi
2023-10-10T00:36:33.049079Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,820Mi
2023-10-10T00:36:33.049079Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,10m,510Mi
2023-10-10T00:36:48.177113Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,159m,366Mi
2023-10-10T00:36:48.177113Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,584m,630Mi
2023-10-10T00:37:03.285149Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,32m,115Mi
2023-10-10T00:37:03.285149Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,595m,871Mi
2023-10-10T00:37:18.393097Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:37:18.393097Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,597m,857Mi
2023-10-10T00:47:33.595906Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:47:33.595906Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,423Mi
2023-10-10T00:47:48.758250Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:47:48.758250Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,423Mi
2023-10-10T00:48:03.901063Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:48:03.901063Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,523m,564Mi
2023-10-10T00:48:19.009090Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:48:19.009090Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,679m,856Mi
2023-10-10T00:48:34.104100Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:48:34.104100Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,403m,843Mi
2023-10-10T00:48:49.237337Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:48:49.237337Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,150m,844Mi
2023-10-10T00:49:04.379146Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,115Mi
2023-10-10T00:49:04.379146Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,164m,739Mi
2023-10-10T00:49:19.473077Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,44m,142Mi
2023-10-10T00:49:19.473077Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,57m,665Mi
2023-10-10T00:49:34.617177Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,44m,142Mi
2023-10-10T00:49:34.617177Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,357m,579Mi
2023-10-10T00:49:49.753111Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,354Mi
2023-10-10T00:49:49.753111Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,216m,505Mi
2023-10-10T00:50:04.895002Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,422Mi
2023-10-10T00:50:04.895002Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,120m,490Mi
2023-10-10T00:50:20.025144Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,511Mi
2023-10-10T00:50:20.025144Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,43m,491Mi
2023-10-10T00:50:35.166563Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,553Mi
2023-10-10T00:50:35.166563Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,79m,491Mi
2023-10-10T00:50:50.251436Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,553Mi
2023-10-10T00:50:50.251436Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,154m,493Mi
2023-10-10T00:51:05.372638Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,635Mi
2023-10-10T00:51:05.372638Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,154m,493Mi
2023-10-10T00:51:20.496085Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,718Mi
2023-10-10T00:51:20.496085Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,192m,494Mi
2023-10-10T00:51:35.611753Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,567Mi
2023-10-10T00:51:35.611753Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,109m,496Mi
2023-10-10T00:51:50.742609Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,747Mi
2023-10-10T00:51:50.742609Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,259m,496Mi
2023-10-10T00:52:05.882975Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,826Mi
2023-10-10T00:52:05.882975Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,294m,496Mi
2023-10-10T00:52:20.959901Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,894Mi
2023-10-10T00:52:20.959901Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,97m,496Mi
2023-10-10T00:52:36.096615Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,813Mi
2023-10-10T00:52:36.096615Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,92m,496Mi
2023-10-10T00:52:51.230671Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,871Mi
2023-10-10T00:52:51.230671Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,227m,497Mi
2023-10-10T00:53:06.353051Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,186m,980Mi
2023-10-10T00:53:06.353051Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,118m,497Mi
2023-10-10T00:53:21.452828Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,1063Mi
2023-10-10T00:53:21.452828Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,342m,508Mi
2023-10-10T00:53:36.592673Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,1152Mi
2023-10-10T00:53:36.592673Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,466m,523Mi
2023-10-10T00:53:51.734731Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,196m,1230Mi
2023-10-10T00:53:51.734731Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,803m,649Mi
2023-10-10T00:54:06.880462Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1295Mi
2023-10-10T00:54:06.880462Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,587m,886Mi
2023-10-10T00:54:22.026091Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,197m,1320Mi
2023-10-10T00:54:22.026091Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,443m,806Mi
2023-10-10T00:54:37.120399Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1344Mi
2023-10-10T00:54:37.120399Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,97m,806Mi
2023-10-10T00:54:52.192423Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1388Mi
2023-10-10T00:54:52.192423Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,116m,806Mi
2023-10-10T00:55:07.289104Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1387Mi
2023-10-10T00:55:07.289104Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,116m,806Mi
2023-10-10T00:55:22.423295Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,195m,1477Mi
2023-10-10T00:55:22.423295Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,140m,761Mi
2023-10-10T00:55:37.563604Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1543Mi
2023-10-10T00:55:37.563604Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,228m,682Mi
2023-10-10T00:55:52.665074Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,185m,1634Mi
2023-10-10T00:55:52.665074Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,210m,630Mi
2023-10-10T00:56:07.769113Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1718Mi
2023-10-10T00:56:07.769113Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,147m,560Mi
2023-10-10T00:56:22.911538Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1697Mi
2023-10-10T00:56:22.911538Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,88m,515Mi
2023-10-10T00:56:38.042266Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1848Mi
2023-10-10T00:56:38.042266Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,117m,515Mi
2023-10-10T00:56:53.181624Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1732Mi
2023-10-10T00:56:53.181624Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,73m,515Mi
2023-10-10T00:57:08.286277Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1751Mi
2023-10-10T00:57:08.286277Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,90m,515Mi
2023-10-10T00:57:23.426388Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1805Mi
2023-10-10T00:57:23.426388Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,90m,515Mi
2023-10-10T00:57:38.565111Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1763Mi
2023-10-10T00:57:38.565111Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,91m,491Mi
2023-10-10T00:57:53.634441Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1759Mi
2023-10-10T00:57:53.634441Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,91m,491Mi
2023-10-10T00:58:08.732278Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,200m,1776Mi
2023-10-10T00:58:08.732278Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,67m,491Mi
2023-10-10T00:58:23.851590Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,198m,1810Mi
2023-10-10T00:58:23.851590Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,57m,491Mi
2023-10-10T00:58:38.991543Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1752Mi
2023-10-10T00:58:38.991543Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,220m,508Mi
2023-10-10T00:58:54.129225Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,1802Mi
2023-10-10T00:58:54.129225Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,103m,508Mi
2023-10-10T00:59:09.269533Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1563Mi
2023-10-10T00:59:09.269533Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,508Mi
2023-10-10T00:59:24.366323Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,199m,1563Mi
2023-10-10T00:59:24.366323Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,495m,613Mi
2023-10-10T00:59:39.506214Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,873Mi
2023-10-10T00:59:39.506214Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,617m,837Mi
2023-10-10T00:59:54.650208Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,201m,873Mi
2023-10-10T00:59:54.650208Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,25m,811Mi
2023-10-10T01:00:09.792051Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,179m,570Mi
2023-10-10T01:00:09.792051Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,25m,811Mi
2023-10-10T01:00:24.897555Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,70m,182Mi
2023-10-10T01:00:24.897555Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,9m,811Mi
2023-10-10T01:00:40.024591Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,5m,184Mi
2023-10-10T01:00:40.024591Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,9m,811Mi
2023-10-10T01:00:55.131947Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,9m,118Mi
2023-10-10T01:00:55.131947Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,811Mi
2023-10-10T01:01:10.253593Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:01:10.253593Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,811Mi
2023-10-10T01:01:25.325585Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:01:25.325585Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,811Mi
2023-10-10T01:11:40.506133Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:11:40.506133Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,805Mi
2023-10-10T01:11:55.649073Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:11:55.649073Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,805Mi
2023-10-10T01:12:10.752771Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:12:10.752771Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,805Mi
2023-10-10T01:12:25.833108Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:12:25.833108Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,805Mi
2023-10-10T01:12:40.965271Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:12:40.965271Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,805Mi
2023-10-10T01:12:56.039470Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:12:56.039470Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,50m,797Mi
2023-10-10T01:13:11.170391Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
2023-10-10T01:13:11.170391Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,191m,714Mi
2023-10-10T01:13:26.254357Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,118Mi
